Latitude,Longitude,Year,Num Crimes,Num Public Spaces,Crime Score,Crime Severity Score,Public Space Score,Safety Score,Num Public Space,Severity
52.286249,-1.50414,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.286249,-1.497617,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.281418,-1.570058,2023,8,,49.92946570269794,,0.0,34.92946570269794,0.0,3.75
52.281418,-1.562762,2023,69,,25.102575539120604,,0.0,10.102575539120608,0.0,6.823529411764706
52.281418,-1.555381,2023,101,,30.958631634632347,,0.09345794392523364,31.052089578557574,2.0,6.06
52.281418,-1.548171,2023,371,,44.962797044360336,,0.32710280373831774,45.289899848098656,7.0,3.9862258953168044
52.281418,-1.540875,2023,344,,37.90515211551028,,0.09345794392523364,37.998610059435514,2.0,4.955882352941177
52.281418,-1.533494,2023,574,,26.240633654021742,,1.02803738317757,27.26867103719931,22.0,6.350533807829182
52.281418,-1.526155,2023,347,,28.77540565046499,,0.2803738317757009,29.0557794822407,6.0,6.168639053254438
52.281418,-1.518688,2023,276,,28.546909506175947,,0.18691588785046728,28.733825394026415,4.0,6.249084249084249
52.281418,-1.511564,2023,153,,31.032871333686,,0.04672897196261682,31.07960030564861,1.0,6.013333333333334
52.281418,-1.50414,2023,24,,28.054679413951987,,0.0,13.054679413951987,0.0,6.478260869565218
52.281418,-1.497617,2023,4,,33.9760183389173,,0.0,18.9760183389173,0.0,5.75
52.277348,-1.570058,2023,7,,30.62881326044789,,0.0,15.628813260447892,0.0,6.166666666666667
52.277348,-1.562762,2023,20,,25.111126785399406,,0.0,10.111126785399403,0.0,6.85
52.277348,-1.555381,2023,137,,29.619674919870963,,0.0,14.619674919870963,0.0,6.205882352941177
52.277348,-1.548171,2023,241,,45.438614526313415,,0.37383177570093457,45.812446302014344,8.0,4.068085106382979
52.277348,-1.540875,2023,107,,31.77358490566038,,0.18691588785046728,31.960500793510842,4.0,5.951923076923077
52.277348,-1.533494,2023,337,,27.88661932319136,,0.32710280373831774,28.21372212692967,7.0,6.293939393939394
52.277348,-1.526155,2023,239,,27.855925372897126,,0.18691588785046728,28.042841260747597,4.0,6.364806866952789
52.277348,-1.518688,2023,213,,27.928933368378676,,0.14018691588785046,28.06912028426652,3.0,6.372641509433962
52.277348,-1.511564,2023,143,,32.307126483109556,,0.14018691588785046,32.44731339899741,3.0,5.857142857142857
52.277348,-1.50414,2023,22,,25.804267324986775,,0.0,10.804267324986775,0.0,6.761904761904762
52.277348,-1.497617,2023,27,,28.014132983274223,,0.18691588785046728,28.20104887112469,4.0,6.481481481481482
52.272517,-1.570058,2023,7,,30.62881326044789,,0.0,15.628813260447892,0.0,6.166666666666667
52.272517,-1.562762,2023,39,,32.18736803078189,,0.0,17.18736803078189,0.0,5.948717948717949
52.272517,-1.555381,2023,121,,24.070266150386704,,0.09345794392523364,24.163724094311938,2.0,6.925619834710743
52.272517,-1.548171,2023,31,,37.98476686708267,,0.04672897196261682,38.031495839045284,1.0,5.225806451612903
52.272517,-1.540875,2023,22,,46.00266106667094,,0.0,31.00266106667094,0.0,4.2272727272727275
52.272517,-1.533494,2023,116,,30.3143416644238,,0.09345794392523364,30.407799608349034,2.0,6.131578947368421
52.272517,-1.526155,2023,130,,22.90022703226944,,0.18691588785046728,23.087142920119913,4.0,7.0703125
52.272517,-1.518688,2023,128,,21.93106374537119,,0.04672897196261682,21.977792717333802,1.0,7.1953125
52.272517,-1.511564,2023,63,,19.84060368401754,,0.04672897196261682,19.88733265598016,1.0,7.492063492063492
52.272517,-1.50414,2023,12,,23.283959325221886,,0.0,8.28395932522189,0.0,7.083333333333333
52.272517,-1.497617,2023,19,,24.339232846708548,,0.09345794392523364,24.43269079063378,2.0,6.947368421052632
52.268551,-1.570058,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.268551,-1.562762,2023,17,,22.05134481935959,,0.0,7.0513448193595885,0.0,7.235294117647059
52.268551,-1.555381,2023,109,,23.2507704577773,,0.04672897196261682,23.297499429739915,1.0,7.036697247706422
52.268551,-1.548171,2023,49,,29.295686251929798,,0.0,14.295686251929798,0.0,6.3061224489795915
52.268551,-1.540875,2023,26,,40.429174070507166,,0.18691588785046728,40.616089958357634,4.0,4.923076923076923
52.268551,-1.533494,2023,61,,29.017809910068774,,0.18691588785046728,29.20472579791924,4.0,6.333333333333333
52.268551,-1.526155,2023,60,,27.502518014638852,,0.18691588785046728,27.68943390248932,4.0,6.52542372881356
52.268551,-1.518688,2023,32,,22.621627578910246,,0.04672897196261682,22.66835655087286,1.0,7.15625
52.268551,-1.511564,2023,3,,0.0,,0.0,-15.0,0.0,10.0
52.268551,-1.50414,2023,0,,80.0,,0.0,65.0,0.0,0.0
52.268551,-1.497617,2023,0,,80.0,,0.0,65.0,0.0,0.0
