Latitude,Longitude,Safety Score,Lighting Rating,Crowd Rating,Emergency Rating,Crime Rate,Severity Score,Public Space Score,Year
52.28801,-1.53938,53.8369905163036,,,,,,,
52.28211,-1.54772,60.28948119682593,,,,,,,
52.2931277,-1.5359592,50.38608320544993,,,,,,,
52.28429,-1.53484,23.25995555286209,,,,,,,
52.28785,-1.53471,39.278731352179896,,,,,,,
52.29134,-1.57799,61.66028848984397,,,,,,,
52.28646,-1.56055,53.375866501747495,,,,,,,
52.29051,-1.58014,66.57050338533999,,,,,,,
52.2861809,-1.5318264,40.80818535561232,,,,,,,
52.28821,-1.53106,39.140230772700825,,,,,,,
52.28337,-1.53438,36.0061253043906,,,,,,,
52.2885,-1.56897,56.7794624739422,,,,,,,
52.28621,-1.54867,56.14920288497356,,,,,,,
52.28254,-1.55011,58.75400661212166,,,,,,,
52.28644,-1.56319,54.83656760736068,,,,,,,
52.28426,-1.53476,23.25995555286209,,,,,,,
52.281047,-1.5446566,38.1380716287688,,,,,,,
52.28726,-1.53821,24.51640031642849,,,,,,,
52.28761,-1.54672,54.7026306067214,,,,,,,
52.28689,-1.53364,33.31032585723263,,,,,,,
52.2874242,-1.5356918,52.55131015265562,,,,,,,
52.290212,-1.5418035,48.81594863887189,,,,,,,
52.28959,-1.55343,44.67494382093221,,,,,,,
52.29094,-1.58259,61.66028848984397,,,,,,,
52.28819,-1.54012,54.15466135429104,,,,,,,
52.28787,-1.5663,55.59856973209255,,,,,,,
52.27646,-1.51919,42.11729438456911,,,,,,,
52.29054,-1.57827,61.66028848984397,,,,,,,
52.28819,-1.5403,54.07302339948723,,,,,,,
52.28784,-1.56382,44.98974564366419,,,,,,,
52.27586,-1.51665,44.45722389525448,,,,,,,
52.28658,-1.56061,53.62818197468036,,,,,,,
52.28757,-1.5382,53.10633260962837,,,,,,,
52.2961,-1.53742,47.27971943773762,,,,,,,
52.28793,-1.5667,55.5362395784878,,,,,,,
52.2902,-1.53805,46.325333858161486,,,,,,,
52.28455,-1.53545,23.04409362372024,,,,,,,
52.27632,-1.52168,41.91920134704078,,,,,,,
52.27517,-1.52654,58.95480014660808,,,,,,,
52.28442,-1.5352,23.24163708323116,,,,,,,
52.29015,-1.57997,66.57050338533999,,,,,,,
52.28573,-1.53308,35.606048780906555,,,,,,,
52.29081,-1.58309,66.57050338533999,,,,,,,
52.28486,-1.55428,58.28947903830121,,,,,,,
52.27593,-1.52691,59.43611804300155,,,,,,,
52.28947,-1.5725,44.70986593033041,,,,,,,
52.29114,-1.57753,71.48071828083603,,,,,,,
52.28646,-1.56076,53.375866501747495,,,,,,,
52.28525,-1.53662,22.661114612250145,,,,,,,
52.28805,-1.5349,39.412496107301976,,,,,,,
52.29078,-1.57815,71.48071828083603,,,,,,,
52.28248,-1.55028,57.882048881181625,,,,,,,
52.27598,-1.51715,43.94645518697272,,,,,,,
52.28782,-1.56596,44.95289191743639,,,,,,,
52.28494,-1.55356,58.28947903830121,,,,,,,
52.28503,-1.53355,38.08092132200815,,,,,,,
52.28474,-1.53544,23.02094861362575,,,,,,,
52.29131,-1.53673,35.52752407247088,,,,,,,
52.28964,-1.55163,44.12220150062392,,,,,,,
52.27608,-1.51758,42.67477157482864,,,,,,,
52.2792974,-1.5298098,42.23386694597448,,,,,,,
52.28779,-1.53467,38.9723025229131,,,,,,,
52.27968,-1.54216,39.83508743623448,,,,,,,
52.2857262,-1.5330768,57.01906026162482,,,,,,,
52.286249,-1.526155,35.94977084690151,,,,,,,
52.27435,-1.52474,57.66038448159405,,,,,,,
52.2873121,-1.5357703,52.53409353475498,,,,,,,
52.2909716,-1.5830234,52.2166617603768,,,,,,,
52.28506,-1.53542,26.684253056809315,,,,,,,
52.28678,-1.54828,56.14920288497356,,,,,,,
52.28603,-1.53736,25.27255404509125,,,,,,,
52.27966,-1.5453,44.860414136075946,,,,,,,
52.29134,-1.57822,66.57050338533999,,,,,,,
52.29141,-1.57826,61.66028848984397,,,,,,,
52.28603,-1.55937,57.80497133562221,,,,,,,
52.28903,-1.53796,45.59330478890197,,,,,,,
52.28755,-1.53914,24.50542729441637,,,,,,,
52.28903,-1.53799,45.43755661677685,,,,,,,
52.2912,-1.53811,44.984329969877045,,,,,,,
52.2858,-1.53649,22.69503842791011,,,,,,,
52.28248,-1.55215,58.798798754060186,,,,,,,
52.28264,-1.55111,58.78105113275265,,,,,,,
52.28793,-1.53478,39.221031997922815,,,,,,,
52.27919,-1.5457,45.18523126732149,,,,,,,
52.28217,-1.54919,58.99192627336824,,,,,,,
52.27606,-1.52694,59.56240424560282,,,,,,,
52.27962,-1.54523,41.544942873469445,,,,,,,
52.28483,-1.55438,58.28947903830121,,,,,,,
52.28807,-1.5438,53.14716401458358,,,,,,,
52.28581699999999,-1.5330837,57.24639103966626,,,,,,,
52.2852,-1.53652,22.64957248865973,,,,,,,
52.2871,-1.53666,52.57863409991024,,,,,,,
52.2894565,-1.5591778,48.245618721926434,,,,,,,
52.28959,-1.55338,44.67494382093221,,,,,,,
52.28945,-1.55792,45.26467491542814,,,,,,,
52.28699,-1.53319,38.37679566830465,,,,,,,
52.291387,-1.5783038,52.2166617603768,,,,,,,
52.28946,-1.55918,43.21765286970389,,,,,,,
52.28788,-1.56643,45.77813994110049,,,,,,,
52.2896,-1.55258,44.4634263905378,,,,,,,
52.2854,-1.5504,55.764654275731104,,,,,,,
52.28855,-1.53521,40.24627518398359,,,,,,,
52.28688,-1.52646,35.50658886784199,,,,,,,
52.29116,-1.57764,61.66028848984397,,,,,,,
52.28669,-1.56092,53.613442730706495,,,,,,,
52.28422,-1.53473,23.271470944684733,,,,,,,
52.2902026,-1.5386973,51.00107492702085,,,,,,,
52.28743,-1.56501,49.897936348146274,,,,,,,
52.28817,-1.54053,54.07302339948723,,,,,,,
52.28713,-1.5351,52.65424392990363,,,,,,,
52.28458,-1.53426,38.224591344851554,,,,,,,
52.28996540000001,-1.5785805,52.2166617603768,,,,,,,
52.28342,-1.5436,60.53870932439533,,,,,,,
52.28762,-1.53478,33.90787985382335,,,,,,,
52.29035,-1.58405,66.57050338533999,,,,,,,
52.28151,-1.53475,36.326061232299054,,,,,,,
52.27642,-1.52703,59.44421236654942,,,,,,,
52.28554,-1.5501,55.764654275731104,,,,,,,
52.280894,-1.5445862,38.1380716287688,,,,,,,
52.2899,-1.57936,66.57050338533999,,,,,,,
52.28464,-1.55642,55.583474509207065,,,,,,,
52.29047,-1.58365,66.57050338533999,,,,,,,
52.28032,-1.54049,38.73176400178614,,,,,,,
52.28476,-1.55544,55.2773220217181,,,,,,,
52.2882476,-1.5380635,54.04269399038745,,,,,,,
52.29062,-1.53807,45.67800967501487,,,,,,,
52.28436,-1.53507,23.25995555286209,,,,,,,
52.28885,-1.56141,42.58544148728347,,,,,,,
52.28749,-1.53441,38.67764660277346,,,,,,,
52.28726,-1.56333,54.81017543465624,,,,,,,
52.2821,-1.54798,60.28948119682593,,,,,,,
52.28639,-1.56041,55.417611276388,,,,,,,
52.28485,-1.53145,33.442423108750866,,,,,,,
52.28244,-1.55252,54.793196170737225,,,,,,,
52.28713,-1.53791,24.523924807519208,,,,,,,
52.2763825,-1.5284333,35.196254432672234,,,,,,,
52.29086,-1.58311,66.57050338533999,,,,,,,
52.28376,-1.55485,55.09675083491189,,,,,,,
52.28743,-1.53793,53.22174842493437,,,,,,,
52.28752,-1.56476,45.171208691467626,,,,,,,
52.27628,-1.5356,59.42424459184712,,,,,,,
52.28903,-1.53794,45.59330478890197,,,,,,,
52.28683,-1.56127,53.28762721646469,,,,,,,
52.27645,-1.52028,41.77086343044686,,,,,,,
52.28683,-1.56086,53.47932783611451,,,,,,,
52.29064,-1.58028,66.57050338533999,,,,,,,
52.27903,-1.54334,40.52824201811699,,,,,,,
52.28525,-1.56258,58.8413850252248,,,,,,,
52.29092,-1.58136,66.57050338533999,,,,,,,
52.28523,-1.53365,38.11927470103253,,,,,,,
52.28994,-1.54488,45.09950298023596,,,,,,,
52.28768,-1.53979,24.58743716203304,,,,,,,
52.29359,-1.53717,45.24303203942433,,,,,,,
52.2824,-1.55,58.8612406924757,,,,,,,
52.284399,-1.5315297,33.460591606324,,,,,,,
52.2895,-1.55855,43.51878911643256,,,,,,,
52.28718,-1.53541,52.54530756359639,,,,,,,
52.28291,-1.53462,35.74777170882143,,,,,,,
52.2913023,-1.5778892,52.2166617603768,,,,,,,
52.28776,-1.53862,53.35497816388508,,,,,,,
52.28998,-1.57966,66.57050338533999,,,,,,,
52.28273,-1.54573,60.15776708357479,,,,,,,
52.28632,-1.53186,33.69014002149399,,,,,,,
52.29629,-1.53701,47.27971943773762,,,,,,,
52.28416929999999,-1.5321236,57.36500450601947,,,,,,,
52.28924,-1.56007,43.21765286970389,,,,,,,
52.27632,-1.53311,59.39824955678616,,,,,,,
52.2827,-1.55337,55.34925349621533,,,,,,,
52.2826,-1.5515,58.78105113275265,,,,,,,
52.28536,-1.55769,54.532286960389655,,,,,,,
52.2875,-1.53289,45.48389290412791,,,,,,,
52.2721847,-1.5256998,40.47926181929849,,,,,,,
52.28538,-1.55773,54.22613447290069,,,,,,,
52.28731,-1.53577,52.53409353475498,,,,,,,
52.28721,-1.56292,54.89680662567849,,,,,,,
52.28544,-1.55795,54.532286960389655,,,,,,,
52.27638,-1.52843,52.00520350538345,,,,,,,
52.2812835,-1.5456867,39.81815314262042,,,,,,,
52.27648,-1.52008,41.40613194699628,,,,,,,
52.28924,-1.57167,56.05721404239571,,,,,,,
52.28753,-1.56515,54.80815124364232,,,,,,,
52.2869,-1.53339,37.94960509568266,,,,,,,
52.28806,-1.53153,53.12628802667611,,,,,,,
52.28944,-1.5567,45.60768048621653,,,,,,,
52.27635,-1.51873,42.41447607125256,,,,,,,
52.28675,-1.56105,53.058323043804535,,,,,,,
52.2883,-1.5307,46.85311841680082,,,,,,,
52.2897243,-1.5500951,50.22463932336697,,,,,,,
52.28397,-1.53666,51.27741446727895,,,,,,,
52.28502,-1.53352,38.08092132200815,,,,,,,
52.28648,-1.56386,54.83656760736068,,,,,,,
52.28589,-1.54948,56.07631673391808,,,,,,,
52.28746,-1.56498,45.171208691467626,,,,,,,
52.28418,-1.53414,38.28674646973482,,,,,,,
52.28478,-1.53391,35.62537779849973,,,,,,,
52.28578,-1.5316,33.3698148009593,,,,,,,
52.28803,-1.54452,53.14716401458358,,,,,,,
52.28794,-1.54571,54.42552991222045,,,,,,,
52.27488,-1.52629,58.34728808239795,,,,,,,
52.2896,-1.55327,44.67494382093221,,,,,,,
52.28744,-1.56499,44.987721452650256,,,,,,,
52.28797,-1.53627,33.197414439565605,,,,,,,
52.27643,-1.52409,42.684673364725626,,,,,,,
52.292597,-1.5369774,59.61679913948594,,,,,,,
52.28252,-1.55003,58.82100309327637,,,,,,,
52.28613,-1.54898,56.097540773033685,,,,,,,
52.28785,-1.53888,49.4357611015601,,,,,,,
52.29111,-1.57742,61.66028848984397,,,,,,,
52.28772,-1.5655,44.91274760938697,,,,,,,
52.27921,-1.54475,41.39706940411168,,,,,,,
52.28491,-1.55395,58.28947903830121,,,,,,,
52.28628,-1.56007,57.80497133562221,,,,,,,
52.28959,-1.55357,44.59636530350018,,,,,,,
52.29134,-1.57801,66.57050338533999,,,,,,,
52.277348,-1.518688,33.72501633354693,,,,,,,
52.28775,-1.5641,44.98974564366419,,,,,,,
52.28397,-1.53858,54.33755923672471,,,,,,,
52.28535,-1.55051,55.764654275731104,,,,,,,
52.28765,-1.53256,38.68553986089516,,,,,,,
52.28968,-1.55093,44.71505363211073,,,,,,,
52.28807,-1.54264,53.23413488206299,,,,,,,
52.28499,-1.55289,58.28947903830121,,,,,,,
52.28813,-1.54107,53.11172887138278,,,,,,,
52.28994,-1.57412,61.66028848984397,,,,,,,
52.28411,-1.53582,51.71824201558981,,,,,,,
52.2900115,-1.5445292,54.662761608643294,,,,,,,
52.28698,-1.53761,24.109569758031864,,,,,,,
52.28477,-1.54724,56.40038127322047,,,,,,,
52.28556,-1.53567,35.09589513881619,,,,,,,
52.28604,-1.53626,30.127979765156187,,,,,,,
52.28459,-1.53544,30.37409067994632,,,,,,,
52.28693,-1.54914,53.0281658343623,,,,,,,
52.28128,-1.5466,37.51612193861688,,,,,,,
52.28987,-1.54604,44.51823689289983,,,,,,,
52.29107,-1.54668,50.78131743902111,,,,,,,
52.2854409,-1.5373244,51.64302419796696,,,,,,,
52.28748,-1.53651,31.339068546195943,,,,,,,
52.28403,-1.53327,33.37348063822244,,,,,,,
52.28807,-1.5401,44.52263309406141,,,,,,,
52.28269,-1.54571,38.59167935911203,,,,,,,
52.28336,-1.54443,55.277255426468194,,,,,,,
52.28285,-1.54579,38.59167935911203,,,,,,,
52.28325,-1.54678,56.78223965741444,,,,,,,
52.2833039,-1.5488877,67.0192298358624,,,,,,,
52.2898457,-1.5466228,59.60482645236278,,,,,,,
52.28894,-1.53799,31.54941753109829,,,,,,,
52.28823,-1.53807,30.63932202143198,,,,,,,
52.28416,-1.53771,32.092624618048056,,,,,,,
52.28125,-1.54696,37.51612193861688,,,,,,,
52.28686,-1.54923,53.0281658343623,,,,,,,
52.28164,-1.5455,37.29153697559644,,,,,,,
52.2844,-1.53586,30.139017959231733,,,,,,,
52.2789332,-1.5472643,69.66907122453468,,,,,,,
52.28359,-1.5432,57.52463510373708,,,,,,,
52.28974,-1.54664,51.507485661468856,,,,,,,
52.2899,-1.54445,44.75990614794268,,,,,,,
52.28394,-1.53196,55.76122655861315,,,,,,,
52.28767,-1.53763,29.823273463100584,,,,,,,
52.2861,-1.53629,30.268526327047564,,,,,,,
52.2853,-1.53458,35.45899803405288,,,,,,,
52.28324,-1.5448,37.08669512816577,,,,,,,
52.28437,-1.53618,30.117083548357144,,,,,,,
52.281418,-1.548171,53.97918512113707,,,,,,,
52.286249,-1.548171,46.94107806895943,,,,,,,
52.28129,-1.54557,37.29153697559644,,,,,,,
52.28437,-1.53638,29.87692827863998,,,,,,,
52.28963,-1.5346,57.41141389089579,,,,,,,
52.28128,-1.54569,37.51612193861688,,,,,,,
52.28781,-1.53787,29.58797219544224,,,,,,,
52.28303,-1.54554,49.17449337993469,,,,,,,
52.28706,-1.53687,29.137472538051064,,,,,,,
52.2836,-1.54297,57.52463510373708,,,,,,,
52.28554,-1.54724,53.60083317044808,,,,,,,
52.28898,-1.53803,31.54941753109829,,,,,,,
52.28136,-1.54574,37.51612193861688,,,,,,,
52.28399,-1.53982,33.154366003608374,,,,,,,
52.28694,-1.53705,30.254429337415505,,,,,,,
52.28434,-1.53665,29.887362799967534,,,,,,,
52.28778,-1.54773,51.32044476728011,,,,,,,
52.289,-1.53803,31.08371499181365,,,,,,,
52.28879,-1.5466,52.018537933926126,,,,,,,
52.28829,-1.54684,51.696355151150776,,,,,,,
52.28459,-1.54724,56.46070599522537,,,,,,,
52.28805,-1.53961,44.55924607467711,,,,,,,
52.2789466,-1.5471869,49.68084632020733,,,,,,,
52.2857,-1.53616,34.91814201915744,,,,,,,
52.28673,-1.54981,53.00694179524672,,,,,,,
52.2856,-1.53589,34.91814201915744,,,,,,,
52.28544,-1.53655,29.97956954488581,,,,,,,
52.28972,-1.53543,57.321144479372045,,,,,,,
52.28676,-1.54975,53.00694179524672,,,,,,,
52.28835,-1.53805,30.35455827154061,,,,,,,
52.28687,-1.53698,35.69378121601843,,,,,,,
52.28788,-1.53797,30.648154570893453,,,,,,,
52.29147,-1.54715,51.59881513641788,,,,,,,
52.28984,-1.54405,45.03996383248217,,,,,,,
52.28362,-1.54303,57.52463510373708,,,,,,,
52.28405,-1.53303,33.39733577068692,,,,,,,
52.28443,-1.53323,33.2776293751328,,,,,,,
52.28408,-1.53901,32.771471512261954,,,,,,,
52.28479,-1.53544,30.35094566985184,,,,,,,
52.28437,-1.53661,29.887362799967534,,,,,,,
52.28415,-1.53795,33.100087773206326,,,,,,,
52.28029,-1.53424,34.15390352280212,,,,,,,
52.2919643,-1.53576,49.84107554472017,,,,,,,
52.28416,-1.53212,55.7282662075208,,,,,,,
52.28554,-1.53538,35.307769887814565,,,,,,,
52.28836,-1.53621,32.51346681022085,,,,,,,
52.28573,-1.5473,53.60083317044808,,,,,,,
52.28138,-1.54705,37.51612193861688,,,,,,,
52.28995,-1.54452,44.75990614794268,,,,,,,
52.28807,-1.53799,30.77458550252577,,,,,,,
52.28888,-1.54656,52.018537933926126,,,,,,,
52.2897651,-1.5354354,50.46545936222408,,,,,,,
52.28945,-1.5352,57.40825337528279,,,,,,,
52.28128,-1.5456,37.29153697559644,,,,,,,
52.28677,-1.53687,33.295080811390605,,,,,,,
52.28894,-1.53798,31.743891215596832,,,,,,,
52.29191,-1.54761,51.65253115772986,,,,,,,
52.28342,-1.54688,56.78223965741444,,,,,,,
52.28671,-1.54984,53.00694179524672,,,,,,,
52.28807,-1.53995,44.52263309406141,,,,,,,
52.2865,-1.5367,30.874506464541074,,,,,,,
52.28443,-1.53559,30.283038271341105,,,,,,,
52.2807,-1.5345,33.39745913360086,,,,,,,
52.28698,-1.53696,29.097982254624043,,,,,,,
52.29001,-1.54453,44.75990614794268,,,,,,,
52.28294,-1.54552,38.26015720095324,,,,,,,
52.28931,-1.54004,44.70314498899888,,,,,,,
52.28606,-1.53626,34.93146421341789,,,,,,,
52.2923339,-1.5382023,49.648439101211295,,,,,,,
52.28869,-1.54655,51.56255746246514,,,,,,,
52.28379,-1.54127,35.82408681406225,,,,,,,
52.28949,-1.53501,57.325728011676894,,,,,,,
52.29037,-1.53552,56.95288224943802,,,,,,,
52.28623,-1.53647,35.398606205655504,,,,,,,
52.283,-1.54587,56.78223965741444,,,,,,,
52.28772,-1.5364,31.603477873543905,,,,,,,
52.28663,-1.53679,35.61137190609802,,,,,,,
52.28714,-1.54876,52.36801652612196,,,,,,,
52.28418,-1.53214,55.7282662075208,,,,,,,
52.28451,-1.53545,30.37409067994632,,,,,,,
52.28579,-1.54732,53.60083317044808,,,,,,,
52.28709,-1.5489,51.97082784587609,,,,,,,
52.28718,-1.53751,43.42210773675851,,,,,,,
52.28346,-1.54403,57.163181898235,,,,,,,
52.28037,-1.53437,33.76164085951592,,,,,,,
52.28415,-1.5367,29.914891798843968,,,,,,,
52.28681,-1.54941,53.0281658343623,,,,,,,
52.28874,-1.53809,31.135827367079045,,,,,,,
52.28131,-1.54571,37.51612193861688,,,,,,,
52.28612,-1.54787,52.59872296335176,,,,,,,
52.28279,-1.5458,38.59167935911203,,,,,,,
52.28321,-1.54669,56.78223965741444,,,,,,,
52.28602,-1.53626,34.79091765152651,,,,,,,
52.28366,-1.54227,36.726461420950336,,,,,,,
52.28818,-1.5401,44.52263309406141,,,,,,,
52.28895,-1.53801,31.54941753109829,,,,,,,
52.28099,-1.5346,33.58209923943816,,,,,,,
52.28901,-1.53802,31.08371499181365,,,,,,,
52.28403,-1.53316,50.13532932824304,,,,,,,
52.28529959999999,-1.5345806,50.322701301641935,,,,,,,
52.2851,-1.53592,30.241662376179995,,,,,,,
52.28409,-1.53262,55.75269437345645,,,,,,,
52.28532,-1.53666,29.991111668476226,,,,,,,
52.28616,-1.53637,34.975257943294245,,,,,,,
52.28347,-1.54692,56.78223965741444,,,,,,,
52.28368,-1.5431,57.18843710989903,,,,,,,
52.28621,-1.53646,30.73566831928517,,,,,,,
52.28862,-1.54005,45.35721930224683,,,,,,,
52.2923727,-1.5481874,51.76090127688291,,,,,,,
52.28691,-1.53702,31.02177307208335,,,,,,,
52.28354,-1.54357,57.6847544761666,,,,,,,
52.28136,-1.54553,37.29153697559644,,,,,,,
52.28829,-1.53571,32.4697118108142,,,,,,,
52.28282,-1.54582,38.59167935911203,,,,,,,
52.28724,-1.53689,29.09486404020848,,,,,,,
52.28443,-1.5356,30.275537446377086,,,,,,,
52.28352,-1.54377,38.97262159993258,,,,,,,
52.28436,-1.53586,30.139017959231733,,,,,,,
52.28377,-1.54315,57.18843710989903,,,,,,,
52.28143,-1.54555,37.29153697559644,,,,,,,
52.28182,-1.54551,37.29153697559644,,,,,,,
52.28795,-1.53915,44.00953926595801,,,,,,,
52.2834728,-1.5469188,50.64348978007169,,,,,,,
52.28342,-1.5442,38.97262159993258,,,,,,,
52.28594,-1.54749,53.60083317044808,,,,,,,
52.28438,-1.53647,29.87692827863998,,,,,,,
52.28527,-1.54722,53.60083317044808,,,,,,,
52.28727,-1.53664,31.294707050017102,,,,,,,
52.2837661,-1.5431489,47.6584596788324,,,,,,,
52.28996,-1.54479,44.98175202350944,,,,,,,
52.28661,-1.54955,53.00694179524672,,,,,,,
52.28964,-1.54227,44.92671276063657,,,,,,,
52.28992,-1.545,44.29856560520904,,,,,,,
52.2918076,-1.5381524,49.5606732754857,,,,,,,
52.28431,-1.53668,29.8830115677428,,,,,,,
52.28821,-1.53808,30.63932202143198,,,,,,,
52.28313,-1.54652,56.78223965741444,,,,,,,
52.28995,-1.53547,57.70125565306894,,,,,,,
52.28414,-1.53831,33.15605083160188,,,,,,,
52.28253,-1.54557,38.26015720095324,,,,,,,
52.28903,-1.54001,44.47020929781249,,,,,,,
52.28907,-1.54004,44.48359244444165,,,,,,,
52.28888,-1.54002,45.04063055999957,,,,,,,
52.2904,-1.53484,57.11085686822586,,,,,,,
52.28389,-1.54707,56.76209750838858,,,,,,,
52.28312,-1.54515,48.87156249821361,,,,,,,
52.28942,-1.53536,57.2738177986522,,,,,,,
52.2879016,-1.535144,51.23372836594512,,,,,,,
52.28638,-1.5366,35.48168944847051,,,,,,,
52.28421,-1.54717,56.76209750838858,,,,,,,
52.28444,-1.53554,30.348698316242544,,,,,,,
52.28725,-1.54856,51.6293365684739,,,,,,,
52.28806,-1.54728,51.70457844051825,,,,,,,
52.29061,-1.54664,49.3637474510176,,,,,,,
52.28996,-1.5466,49.44799044601442,,,,,,,
52.28139,-1.5455,37.29153697559644,,,,,,,
52.28793,-1.54751,51.70457844051825,,,,,,,
52.28236,-1.53124,57.23020896353236,,,,,,,
52.28851,-1.54663,51.696355151150776,,,,,,,
52.28588,-1.53633,32.32534116550934,,,,,,,
52.28714,-1.53685,29.11782961098965,,,,,,,
52.28301,-1.54622,56.78223965741444,,,,,,,
52.28324,-1.54675,56.78223965741444,,,,,,,
52.28524,-1.53659,29.991111668476226,,,,,,,
52.28407,-1.53203,55.89968965530263,,,,,,,
52.28831,-1.5362,32.51346681022085,,,,,,,
52.28361,-1.5429,39.33407480543465,,,,,,,
52.28753,-1.53743,29.43794314925068,,,,,,,
52.2844,-1.53563,30.275537446377086,,,,,,,
52.28818,-1.53804,30.77458550252577,,,,,,,
52.28862,-1.54656,51.696355151150776,,,,,,,
52.28663,-1.5496,53.00694179524672,,,,,,,
52.28721,-1.5369,29.12042526619633,,,,,,,
52.29117,-1.54673,50.78131743902111,,,,,,,
52.28138,-1.54587,37.51612193861688,,,,,,,
52.2812,-1.54693,37.51612193861688,,,,,,,
52.28441,-1.53562,30.275537446377086,,,,,,,
52.28767,-1.53839,43.66983322065009,,,,,,,
52.28739,-1.53718,29.06048508011134,,,,,,,
52.28406,-1.54712,56.76209750838858,,,,,,,
52.2785643,-1.545145,50.6439196196588,,,,,,,
52.28036,-1.53431,33.76164085951592,,,,,,,
52.28125,-1.5467,37.51612193861688,,,,,,,
52.29237,-1.54819,51.513624267757216,,,,,,,
52.28597,-1.53628,30.127979765156187,,,,,,,
52.28296,-1.54551,38.26015720095324,,,,,,,
52.2884,-1.53827,30.399891290247044,,,,,,,
52.28968,-1.54256,44.93971739650471,,,,,,,
52.2855,-1.55803,44.19064274730773,0.0325954198473282,0.0298473282442748,0.0076526717557251,0.2285733205910902,0.4,0.0,2021.0
52.28688,-1.53362,32.811247219160535,0.0244465648854961,0.0149236641221374,0.0076526717557251,0.2044161196995687,0.370983606557377,0.0171629390502009,2021.0
52.27925,-1.54465,34.1030435155311,0.0244465648854961,0.0149236641221374,0.0076526717557251,0.226419923428961,0.4433333333333333,0.0055364319516777,2021.0
52.290777,-1.533494,50.09848775425856,0.0305582061068702,0.0298473282442748,0.013392175572519,0.1981125389158816,0.5097724230254351,0.0310040189293952,2021.0
52.27595,-1.51643,36.05742773349463,0.0244465648854961,0.0223854961832061,0.0076526717557251,0.2249321217533082,0.3795918367346939,0.0027682159758388,2021.0
52.28569,-1.53394,34.22895921926342,0.0244465648854961,0.0149236641221374,0.0076526717557251,0.2087620666995021,0.3648702594810379,0.0310040189293952,2021.0
52.2760706,-1.5164124,28.10987094053172,0.0162977099236641,0.0149236641221374,0.0076526717557251,0.2247755110506079,0.3735294117647059,0.0027682159758388,2021.0
52.28398,-1.53755,43.32961788463504,0.0325954198473282,0.0298473282442748,0.0076526717557251,0.2169841285912679,0.3714765100671141,0.002214572780671,2021.0
52.2913,-1.57789,54.00097500653966,0.0244465648854961,0.0223854961832061,0.0153053435114503,0.2287690839694656,1.0,0.0005536431951677,2021.0
52.28414,-1.53665,42.729076495594434,0.0325954198473282,0.0298473282442748,0.0076526717557251,0.2138910672129369,0.3125333333333334,0.0099655775130199,2021.0
52.2843,-1.53489,21.362666465621537,0.008148854961832,0.0074618320610687,0.0076526717557251,0.2075091810778996,0.3488805970149253,0.0249139437825497,2021.0
52.28377,-1.5404,44.88866970013486,0.0325954198473282,0.0298473282442748,0.0076526717557251,0.2223480451587532,0.4425925925925925,0.0,2021.0
52.2866,-1.54848,45.61330663006839,0.0244465648854961,0.0298473282442748,0.0153053435114503,0.227437892996513,0.4705882352941176,0.0011072863903355,2021.0
52.29140349999999,-1.5782611,42.07538167938931,0.0162977099236641,0.0149236641221374,0.0076526717557251,0.2287690839694656,1.0,0.0,2021.0
52.28624,-1.53316,33.76747402656388,0.0244465648854961,0.0149236641221374,0.0076526717557251,0.2064129061589975,0.3734875444839858,0.0254675869777175,2021.0
52.2818,-1.53485,30.514795783139803,0.0203721374045801,0.0149236641221374,0.0076526717557251,0.2189026096993466,0.3649402390438247,0.0105192207081876,2021.0
52.28959,-1.55339,36.2056358628107,0.0162977099236641,0.0149236641221374,0.0229580152671755,0.2261850073749106,0.403030303030303,0.0,2021.0
52.2851,-1.56291,47.90794514406435,0.0244465648854961,0.0298473282442748,0.0153053435114503,0.2263416180776109,0.5693548387096774,0.002214572780671,2021.0
52.2762849,-1.5356019,32.913360654180536,0.0244465648854961,0.0149236641221374,0.0076526717557251,0.2204687167263496,0.4214285714285714,0.0011072863903355,2021.0
52.28728,-1.53574,44.03251357538059,0.0244465648854961,0.0298473282442748,0.0153053435114503,0.2093885095103033,0.3721991701244813,0.014394723074362,2021.0
52.28541,-1.55786,44.19064274730773,0.0325954198473282,0.0298473282442748,0.0076526717557251,0.2285733205910902,0.4,0.0,2021.0
52.28725,-1.53562,44.03200360107238,0.0244465648854961,0.0298473282442748,0.0153053435114503,0.2093102041589531,0.3723140495867769,0.014394723074362,2021.0
52.2899,-1.53796,39.85685158052527,0.0244465648854961,0.0149236641221374,0.0153053435114503,0.2075091810778996,0.4992481203007519,0.0215920846115431,2021.0
52.28806,-1.56727,44.61804482632192,0.0325954198473282,0.0298473282442748,0.0076526717557251,0.2236792361317058,0.4253846153846153,0.0005536431951677,2021.0
52.28694,-1.53704,39.02144684454829,0.0203721374045801,0.0261164122137404,0.0153053435114503,0.2097017309157039,0.3618448637316562,0.0077510047323488,2021.0
52.27543,-1.52666,48.30426972160642,0.0325954198473282,0.0298473282442748,0.0153053435114503,0.2242273735911568,0.4131578947368421,0.0016609295855033,2021.0
52.28681,-1.56078,43.67346686757745,0.0244465648854961,0.0298473282442748,0.0153053435114503,0.2251670378073587,0.3793478260869565,0.0033218591710066,2021.0
52.2948,-1.53725,36.27672575866345,0.0244465648854961,0.0149236641221374,0.0153053435114503,0.2146741207264384,0.3802898550724637,0.0077510047323488,2021.0
