Latitude,Longitude,Year,Crime Score,Crime Severity Score,Public Space Score,Safety Score
52.268551,-1.50414,2022,0,0,0,65
52.268551,-1.497617,2022,0,0,0,65
52.295042,-1.570058,2023,0.018338917,0.735576923,0,42.7669791
52.295042,-1.562762,2023,0.014459531,0.804878049,0,48.45919118
52.295042,-1.555381,2023,0.006700758,0.623684211,0.003115265,49.60713324
52.295042,-1.548171,2023,0.018162582,0.37961165,0.00623053,29.91081178
52.295042,-1.540875,2023,0.071415976,0.588520408,0.015576324,43.95289676
52.295042,-1.533494,2023,0.104214424,0.56271777,0.07165109,41.40072328
52.295042,-1.526155,2023,0.027684712,0.615584416,0.034267913,48.39738977
52.295042,-1.518688,2023,0,0,0.003115265,80.04672897
52.295042,-1.511564,2023,0,0,0,65
52.295042,-1.50414,2023,0,0,0,65
52.295042,-1.497617,2023,0,0,0,65
52.290777,-1.570058,2023,0.021512961,0.695041322,0,39.40711405
52.290777,-1.562762,2023,0.050784694,0.683859649,0,36.93040369
52.290777,-1.555381,2023,0.01534121,0.597701149,0.00623053,47.17599321
52.290777,-1.548171,2023,0.027155704,0.474675325,0.00623053,37.03627249
52.290777,-1.540875,2023,0.175983072,0.531729785,0.093457944,36.45421669
52.290777,-1.533494,2023,0.242285311,0.512649701,0.130841121,33.03799349
52.290777,-1.526155,2023,0.035972492,0.574747475,0.018691589,44.60616391
52.290777,-1.518688,2023,0.005290072,0.442857143,0.012461059,35.42806761
52.290777,-1.511564,2023,0.001763357,0.51,0.009345794,40.86824193
52.290777,-1.50414,2023,0,0,0,65
52.290777,-1.497617,2023,0,0,0,65
52.286249,-1.570058,2023,0.012872509,0.501388889,0,24.59478046
52.286249,-1.562762,2023,0.043731264,0.525514403,0,25.20263952
52.286249,-1.555381,2023,0.007406101,0.6,0.003115265,47.69123611
52.286249,-1.548171,2023,0.028742726,0.398773006,0.00623053,31.07835257
52.286249,-1.540875,2023,0.085522835,0.489375,0.00623053,35.89523893
52.286249,-1.533494,2023,0.143360959,0.61296061,0.15576324,44.34332771
52.286249,-1.526155,2023,0.0463763,0.590661479,0.015576324,45.29514761
52.286249,-1.518688,2023,0.025568683,0.597916667,0.009345794,46.75048492
52.286249,-1.511564,2023,0.006171751,0.671428571,0.00623053,53.47623246
52.286249,-1.50414,2023,0,0,0,65
52.286249,-1.497617,2023,0,0,0,65
52.281418,-1.570058,2023,0.001410686,0.375,0,14.95767942
52.281418,-1.562762,2023,0.012167166,0.682352941,0,38.92405116
52.281418,-1.555381,2023,0.01780991,0.606,0.00623053,47.7100335
52.281418,-1.548171,2023,0.065420561,0.39862259,0.021806854,30.1306609
52.281418,-1.540875,2023,0.060659496,0.495588235,0.00623053,37.33554617
52.281418,-1.533494,2023,0.101216717,0.635053381,0.068535826,46.6900664
52.281418,-1.526155,2023,0.061188503,0.616863905,0.018691589,46.60988795
52.281418,-1.518688,2023,0.048668665,0.624908425,0.012461059,47.74651317
52.281418,-1.511564,2023,0.026979369,0.601333333,0.003115265,46.85550814
52.281418,-1.50414,2023,0.004232058,0.647826087,0,36.60675596
52.281418,-1.497617,2023,0.000705343,0.575,0,30.96755422
52.277348,-1.570058,2023,0.00123435,0.616666667,0,34.27243872
52.277348,-1.562762,2023,0.003526715,0.685,0,39.60673603
52.277348,-1.555381,2023,0.024157997,0.620588235,0,33.44768533
52.277348,-1.548171,2023,0.042496914,0.406808511,0.024922118,31.53546412
52.277348,-1.540875,2023,0.018867925,0.595192308,0.012461059,46.90389702
52.277348,-1.533494,2023,0.059425145,0.629393939,0.021806854,47.68647184
52.277348,-1.526155,2023,0.042144243,0.636480687,0.012461059,48.9594511
52.277348,-1.518688,2023,0.037559513,0.637264151,0.009345794,49.20649248
52.277348,-1.511564,2023,0.025216011,0.585714286,0.009345794,45.81577953
52.277348,-1.50414,2023,0.003879386,0.676190476,0,38.88538177
52.277348,-1.497617,2023,0.004761065,0.648148148,0.012461059,51.7918977
52.272517,-1.570058,2023,0.00123435,0.616666667,0,34.27243872
52.272517,-1.562762,2023,0.006877094,0.594871795,0,32.26246445
52.272517,-1.555381,2023,0.021336625,0.692561983,0.00623053,54.3162618
52.272517,-1.548171,2023,0.005466408,0.522580645,0.003115265,41.62464946
52.272517,-1.540875,2023,0.003879386,0.422727273,0,18.68698803
52.272517,-1.533494,2023,0.020454946,0.613157895,0.00623053,48.14272058
52.272517,-1.526155,2023,0.022923647,0.70703125,0.012461059,55.45279713
